sku,str,sales,regn,chnl,cntry,item,item_type,subclss,clss,dept,dvsn,cmpy
ad54,S052,99556,california,stores,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S053,103288,california,warehouse,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S054,99648,california,web,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S055,103531,california,wholesale,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S056,93831,california,catalog,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S057,95384,california,liqwarehouse,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S058,108109,california,outlets,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S059,104037,california,stores,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S060,101261,california,warehouse,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S061,105465,minnesota,web,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S062,97030,minnesota,wholesale,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S063,103284,minnesota,catalog,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S064,97716,minnesota,liqwarehouse,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S065,97254,minnesota,catalog,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S066,100452,minnesota,liqwarehouse,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S067,102810,minnesota,outlets,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S068,104251,minnesota,stores,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S069,97227,minnesota,warehouse,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S070,98967,minnesota,web,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S071,101917,minnesota,wholesale,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S072,101143,minnesota,catalog,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S073,105829,minnesota,liqwarehouse,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S074,110235,minnesota,outlets,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S075,100620,minnesota,stores,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S076,100610,minnesota,warehouse,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S077,98554,minnesota,web,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S078,103836,minnesota,wholesale,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S079,96866,minnesota,catalog,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ad54,S080,99900,minnesota,liqwarehouse,US,a6n2,a698,cd65,c64,ec809,hardlines,retailer
ap15,S001,100047,georgia,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S002,100855,georgia,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S003,101683,georgia,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S004,109018,georgia,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S005,105821,georgia,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S006,99751,georgia,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S007,103292,georgia,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S008,98097,georgia,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S009,95505,georgia,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S010,98300,georgia,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S011,99094,georgia,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S012,99038,georgia,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S013,101981,georgia,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S014,101852,georgia,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S015,99041,georgia,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S016,105664,georgia,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S017,105351,georgia,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S018,102250,georgia,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S019,97553,georgia,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S020,104517,georgia,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S021,100694,florida,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S022,100837,florida,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S023,104368,florida,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S024,103713,florida,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S025,106191,florida,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S026,101017,florida,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S027,101163,florida,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S028,102597,florida,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S029,104135,florida,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S030,104079,florida,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S031,100150,florida,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S032,105829,florida,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S033,100449,florida,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S034,102052,florida,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S035,108117,florida,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S036,98552,florida,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S037,104647,florida,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S038,102567,florida,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S039,101339,florida,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S040,105740,florida,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S041,98123,california,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S042,100516,california,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S043,107169,california,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S044,103123,california,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S045,106002,california,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S046,98441,california,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S047,103036,california,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S048,106675,california,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S049,92993,california,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S050,105365,california,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S051,102846,california,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S052,105602,california,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S053,98266,california,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S054,105502,california,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S055,103670,california,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S056,101367,california,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S057,100732,california,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S058,102186,california,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S059,98493,california,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S060,102016,california,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S061,100785,minnesota,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S062,99724,minnesota,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S063,99120,minnesota,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S064,103051,minnesota,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S065,104092,minnesota,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S066,99547,minnesota,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S067,102669,minnesota,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S068,102081,minnesota,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S069,100572,minnesota,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S070,105797,minnesota,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S071,95084,minnesota,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S072,96413,minnesota,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S073,99653,minnesota,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S074,102714,minnesota,outlets,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S075,108249,minnesota,stores,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S076,113228,minnesota,warehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S077,105149,minnesota,web,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S078,98409,minnesota,wholesale,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S079,102715,minnesota,catalog,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap15,S080,105413,minnesota,liqwarehouse,US,a9b4,a321,hm258,h47,hb325,grocery,retailer
ap98,S001,99176,georgia,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S002,101117,georgia,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S003,96622,georgia,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S004,104730,georgia,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S005,94008,georgia,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S006,103071,georgia,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S007,101647,georgia,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S008,104897,georgia,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S009,106559,georgia,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S010,102820,georgia,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S011,101476,georgia,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S012,101262,georgia,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S013,102500,georgia,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S014,101959,georgia,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S015,103844,georgia,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S016,107044,georgia,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S017,109297,georgia,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S018,100974,georgia,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S019,100675,georgia,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S020,102939,georgia,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S021,104227,florida,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S022,99946,florida,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S023,100336,florida,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S024,107354,florida,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S025,94832,florida,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S026,106959,florida,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S027,99663,florida,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S028,102828,florida,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S029,102346,florida,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S030,98082,florida,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S031,109160,florida,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S032,102525,florida,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S033,102624,florida,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S034,106465,florida,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S035,104323,florida,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S036,97036,florida,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S037,104171,florida,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S038,99133,florida,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S039,100404,florida,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S040,102621,florida,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S041,99847,california,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S042,104449,california,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S043,101318,california,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S044,105896,california,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S045,104035,california,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S046,100624,california,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S047,103391,california,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S048,100476,california,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S049,98976,california,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S050,100404,california,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S051,101733,california,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S052,94567,california,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S053,100722,california,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S054,100544,california,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S055,97464,california,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S056,100336,california,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S057,103313,california,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S058,99598,california,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S059,103463,california,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S060,99276,california,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S061,102491,minnesota,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S062,102140,minnesota,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S063,99892,minnesota,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S064,100721,minnesota,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S065,101350,minnesota,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S066,106461,minnesota,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S067,102286,minnesota,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S068,102806,minnesota,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S069,101176,minnesota,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S070,101093,minnesota,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S071,107236,minnesota,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S072,98206,minnesota,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S073,98396,minnesota,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S074,100639,minnesota,outlets,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S075,104065,minnesota,stores,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S076,105045,minnesota,warehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S077,105177,minnesota,web,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S078,96537,minnesota,wholesale,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S079,105608,minnesota,catalog,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
ap98,S080,103719,minnesota,liqwarehouse,US,a7l2,a547,gc3254,g67,csj14,fshon,retailer
as54,S001,96665,georgia,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S002,103829,georgia,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S003,94479,georgia,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S004,111087,georgia,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S005,98854,georgia,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S006,99355,georgia,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S007,97544,georgia,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S008,100752,georgia,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S009,105158,georgia,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S010,97121,georgia,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S011,102615,georgia,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S012,104398,georgia,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S013,98033,georgia,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S014,104722,georgia,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S015,105329,georgia,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S016,104509,georgia,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S017,94266,georgia,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S018,96742,georgia,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S019,100121,georgia,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S020,102772,georgia,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S021,104347,florida,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S022,95140,florida,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S023,101139,florida,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S024,102084,florida,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S025,99657,florida,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S026,100583,florida,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S027,102301,florida,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S028,107582,florida,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S029,100800,florida,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S030,107608,florida,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S031,103044,florida,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S032,106909,florida,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S033,107758,florida,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S034,99724,florida,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S035,105642,florida,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S036,108338,florida,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S037,100680,florida,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S038,105490,florida,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S039,102432,florida,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S040,98745,florida,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S041,104946,california,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S042,100395,california,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S043,102577,california,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S044,104187,california,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S045,100057,california,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S046,101667,california,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S047,104082,california,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S048,102580,california,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S049,105076,california,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S050,100801,california,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S051,97764,california,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S052,102504,california,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S053,99118,california,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S054,104408,california,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S055,98483,california,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S056,97641,california,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S057,103959,california,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S058,99795,california,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S059,104929,california,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S060,102941,california,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S061,102691,minnesota,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S062,102878,minnesota,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S063,98425,minnesota,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S064,99115,minnesota,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S065,108150,minnesota,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S066,103534,minnesota,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S067,104442,minnesota,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S068,96779,minnesota,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S069,100770,minnesota,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S070,103348,minnesota,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S071,102838,minnesota,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S072,100322,minnesota,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S073,103740,minnesota,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S074,104761,minnesota,outlets,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S075,95766,minnesota,stores,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S076,107097,minnesota,warehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S077,101766,minnesota,web,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S078,101442,minnesota,wholesale,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S079,97954,minnesota,catalog,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
as54,S080,99814,minnesota,liqwarehouse,US,a7c5,a245,ms2515,m20,csj14,fshon,retailer
